"Linear_Prediction","Decision_Tree_Prediction"
11.7702289696689,12.3974038461538
11.7702289696689,12.3974038461538
11.7702289696689,12.3974038461538
11.7702289696689,12.3974038461538
11.7702289696689,12.3974038461538
11.7702289696689,12.3974038461538
11.7702289696689,12.3974038461538
11.5201768301847,12.3974038461538
11.5201768301847,12.3974038461538
11.5201768301847,12.3974038461538
11.5201768301847,12.3974038461538
11.5201768301847,12.3974038461538
11.5201768301847,12.3974038461538
11.5201768301847,12.3974038461538
11.5201768301847,12.3974038461538
11.2492870124101,12.3974038461538
11.2492870124101,12.3974038461538
11.2492870124101,12.3974038461538
11.2492870124101,12.3974038461538
11.2492870124101,12.3974038461538
11.2492870124101,12.3974038461538
11.2492870124101,12.3974038461538
11.2492870124101,12.3974038461538
10.9263029989096,12.3974038461538
10.9263029989096,12.3974038461538
10.9263029989096,12.3974038461538
10.9263029989096,12.3974038461538
10.9263029989096,12.3974038461538
10.9263029989096,12.3974038461538
10.9263029989096,12.3974038461538
10.9263029989096,12.3974038461538
10.6137378245543,12.3974038461538
10.6137378245543,12.3974038461538
10.6137378245543,12.3974038461538
10.6137378245543,12.3974038461538
10.6137378245543,12.3974038461538
10.6137378245543,12.3974038461538
10.6137378245543,12.3974038461538
10.6137378245543,12.3974038461538
10.301172650199,12.3974038461538
10.301172650199,12.3974038461538
10.301172650199,12.3974038461538
10.301172650199,12.3974038461538
10.301172650199,12.3974038461538
10.301172650199,12.3974038461538
10.301172650199,12.3974038461538
10.301172650199,12.3974038461538
9.9677697975533,12.3974038461538
9.9677697975533,12.3974038461538
9.9677697975533,12.3974038461538
9.9677697975533,12.3974038461538
9.9677697975533,12.3974038461538
9.9677697975533,12.3974038461538
9.9677697975533,12.3974038461538
9.9677697975533,12.3974038461538
9.66562346234318,8.39473214285714
9.66562346234318,8.39473214285714
9.66562346234318,8.39473214285714
9.66562346234318,8.39473214285714
9.66562346234318,8.39473214285714
9.66562346234318,8.39473214285714
9.66562346234318,8.39473214285714
9.66562346234318,8.39473214285714
9.39473364456856,8.39473214285714
9.39473364456856,8.39473214285714
9.39473364456856,8.39473214285714
9.39473364456856,8.39473214285714
9.39473364456856,8.39473214285714
9.39473364456856,8.39473214285714
9.39473364456856,8.39473214285714
9.39473364456856,8.39473214285714
9.14468150508432,8.39473214285714
9.14468150508432,8.39473214285714
9.14468150508432,8.39473214285714
9.14468150508432,8.39473214285714
9.14468150508432,8.39473214285714
9.14468150508432,8.39473214285714
9.14468150508432,8.39473214285714
9.14468150508432,8.39473214285714
8.91546704389043,8.39473214285714
8.91546704389043,8.39473214285714
8.91546704389043,8.39473214285714
8.91546704389043,8.39473214285714
8.91546704389043,8.39473214285714
8.91546704389043,8.39473214285714
8.91546704389043,8.39473214285714
8.91546704389043,8.39473214285714
8.71750910013205,8.39473214285714
8.71750910013205,8.39473214285714
8.71750910013205,8.39473214285714
8.71750910013205,8.39473214285714
8.71750910013205,8.39473214285714
8.71750910013205,8.39473214285714
8.71750910013205,8.39473214285714
8.71750910013205,8.39473214285714
8.56122651295441,8.39473214285714
8.56122651295441,8.39473214285714
8.56122651295441,8.39473214285714
8.56122651295441,8.39473214285714
8.56122651295441,8.39473214285714
8.56122651295441,8.39473214285714
8.56122651295441,8.39473214285714
8.56122651295441,8.39473214285714
8.41536276492192,8.39473214285714
8.41536276492192,8.39473214285714
8.41536276492192,8.39473214285714
8.41536276492192,8.39473214285714
8.41536276492192,8.39473214285714
8.41536276492192,8.39473214285714
8.41536276492192,8.39473214285714
8.41536276492192,8.39473214285714
8.31117437347014,8.39473214285714
8.31117437347014,8.39473214285714
8.31117437347014,8.39473214285714
8.31117437347014,8.39473214285714
8.31117437347014,8.39473214285714
8.31117437347014,8.39473214285714
8.31117437347014,8.39473214285714
8.31117437347014,8.39473214285714
8.21740482116356,8.39473214285714
8.21740482116356,8.39473214285714
8.21740482116356,8.39473214285714
8.21740482116356,8.39473214285714
8.21740482116356,8.39473214285714
8.21740482116356,8.39473214285714
8.21740482116356,8.39473214285714
8.21740482116356,8.39473214285714
8.13405410800215,8.39473214285714
8.13405410800215,8.39473214285714
8.13405410800215,8.39473214285714
8.13405410800215,8.39473214285714
8.13405410800215,8.39473214285714
8.13405410800215,8.39473214285714
8.13405410800215,8.39473214285714
8.13405410800215,8.39473214285714
8.00902803826001,8.39473214285714
8.00902803826001,8.39473214285714
8.00902803826001,8.39473214285714
8.00902803826001,8.39473214285714
8.00902803826001,8.39473214285714
8.00902803826001,8.39473214285714
8.00902803826001,8.39473214285714
8.00902803826001,8.39473214285714
7.87358312937272,8.39473214285714
7.87358312937272,8.39473214285714
7.87358312937272,8.39473214285714
7.87358312937272,8.39473214285714
7.87358312937272,8.39473214285714
7.87358312937272,8.39473214285714
7.87358312937272,8.39473214285714
7.87358312937272,8.39473214285714
7.71730054219506,8.39473214285714
7.71730054219506,8.39473214285714
7.71730054219506,8.39473214285714
7.71730054219506,8.39473214285714
7.71730054219506,8.39473214285714
7.71730054219506,8.39473214285714
7.71730054219506,8.39473214285714
7.71730054219506,8.39473214285714
7.51934259843669,8.39473214285714
7.51934259843669,8.39473214285714
7.51934259843669,8.39473214285714
7.51934259843669,8.39473214285714
7.51934259843669,8.39473214285714
7.51934259843669,8.39473214285714
7.51934259843669,8.39473214285714
7.51934259843669,8.39473214285714
7.27970929809761,4.99191176470588
7.27970929809761,4.99191176470588
7.27970929809761,4.99191176470588
7.27970929809761,4.99191176470588
7.27970929809761,4.99191176470588
7.27970929809761,4.99191176470588
7.27970929809761,4.99191176470588
7.27970929809761,4.99191176470588
7.02965715861338,4.99191176470588
7.02965715861338,4.99191176470588
7.02965715861338,4.99191176470588
7.02965715861338,4.99191176470588
7.02965715861338,4.99191176470588
7.02965715861338,4.99191176470588
7.02965715861338,4.99191176470588
7.02965715861338,4.99191176470588
6.76918617998395,4.99191176470588
6.76918617998395,4.99191176470588
6.76918617998395,4.99191176470588
6.76918617998395,4.99191176470588
6.76918617998395,4.99191176470588
6.76918617998395,4.99191176470588
6.76918617998395,4.99191176470588
6.76918617998395,4.99191176470588
6.48787752306416,4.99191176470588
6.48787752306416,4.99191176470588
6.48787752306416,4.99191176470588
6.48787752306416,4.99191176470588
6.48787752306416,4.99191176470588
6.48787752306416,4.99191176470588
6.48787752306416,4.99191176470588
6.48787752306416,4.99191176470588
6.19615002699921,4.99191176470588
6.19615002699921,4.99191176470588
6.19615002699921,4.99191176470588
6.19615002699921,4.99191176470588
6.19615002699921,4.99191176470588
6.19615002699921,4.99191176470588
6.19615002699921,4.99191176470588
6.19615002699921,4.99191176470588
5.94609788751495,4.99191176470588
5.94609788751495,4.99191176470588
5.94609788751495,4.99191176470588
5.94609788751495,4.99191176470588
5.94609788751495,4.99191176470588
5.94609788751495,4.99191176470588
5.94609788751495,4.99191176470588
5.94609788751495,4.99191176470588
5.64395155230483,4.99191176470588
5.64395155230483,4.99191176470588
5.64395155230483,4.99191176470588
5.64395155230483,4.99191176470588
5.64395155230483,4.99191176470588
5.64395155230483,4.99191176470588
5.64395155230483,4.99191176470588
5.64395155230483,4.99191176470588
5.3834805736754,4.99191176470588
5.3834805736754,4.99191176470588
5.3834805736754,4.99191176470588
5.3834805736754,4.99191176470588
5.3834805736754,4.99191176470588
5.3834805736754,4.99191176470588
5.3834805736754,4.99191176470588
5.3834805736754,4.99191176470588
5.14384727333632,4.99191176470588
5.14384727333632,4.99191176470588
5.14384727333632,4.99191176470588
5.14384727333632,4.99191176470588
5.14384727333632,4.99191176470588
5.14384727333632,4.99191176470588
5.14384727333632,4.99191176470588
5.14384727333632,4.99191176470588
4.93547049043278,4.99191176470588
4.93547049043278,4.99191176470588
4.93547049043278,4.99191176470588
4.93547049043278,4.99191176470588
4.93547049043278,4.99191176470588
4.93547049043278,4.99191176470588
4.93547049043278,4.99191176470588
4.93547049043278,4.99191176470588
4.6958371900937,4.99191176470588
4.6958371900937,4.99191176470588
4.6958371900937,4.99191176470588
4.6958371900937,4.99191176470588
4.6958371900937,4.99191176470588
4.6958371900937,4.99191176470588
4.6958371900937,4.99191176470588
4.6958371900937,4.99191176470588
4.50829808548052,4.99191176470588
4.50829808548052,4.99191176470588
4.50829808548052,4.99191176470588
4.50829808548052,4.99191176470588
4.50829808548052,4.99191176470588
4.50829808548052,4.99191176470588
4.50829808548052,4.99191176470588
4.50829808548052,4.99191176470588
4.26866478514144,4.99191176470588
4.26866478514144,4.99191176470588
4.26866478514144,4.99191176470588
4.26866478514144,4.99191176470588
4.26866478514144,4.99191176470588
4.26866478514144,4.99191176470588
4.26866478514144,4.99191176470588
4.26866478514144,4.99191176470588
4.0602880022379,4.99191176470588
4.0602880022379,4.99191176470588
4.0602880022379,4.99191176470588
4.0602880022379,4.99191176470588
4.0602880022379,4.99191176470588
4.0602880022379,4.99191176470588
4.0602880022379,4.99191176470588
4.0602880022379,4.99191176470588
3.87274889762472,4.99191176470588
3.87274889762472,4.99191176470588
3.87274889762472,4.99191176470588
3.87274889762472,4.99191176470588
3.87274889762472,4.99191176470588
3.87274889762472,4.99191176470588
3.87274889762472,4.99191176470588
3.87274889762472,4.99191176470588
3.69562863215671,4.99191176470588
3.69562863215671,4.99191176470588
3.69562863215671,4.99191176470588
3.69562863215671,4.99191176470588
3.69562863215671,4.99191176470588
3.69562863215671,4.99191176470588
3.69562863215671,4.99191176470588
3.69562863215671,4.99191176470588
3.54976488412423,4.99191176470588
3.54976488412423,4.99191176470588
3.54976488412423,4.99191176470588
3.54976488412423,4.99191176470588
3.54976488412423,4.99191176470588
3.54976488412423,4.99191176470588
3.54976488412423,4.99191176470588
3.54976488412423,4.99191176470588
